# LAMMPS data file written by OVITO Basic 3.10.6

900 atoms
1 atom types

0.0 16.9065490001 xlo xhi
0.0 16.9065489999 ylo yhi
0.0 16.906548 zlo zhi
-5.0008564142e-05 2.9032094602e-05 -1.8911988845e-05 xy xz yz

Masses

1 12.011


Atoms  # atomic

53 1 1.7993437337 0.3483906777 2.772764322
54 1 1.2765034096 1.766414361 2.6923320962
55 1 2.8094448371 0.6373070943 3.6991861774
56 1 5.0154627836 3.616815311 1.3705299561
57 1 1.0711579655 2.0525187267 4.2851544511
58 1 4.367123848 1.3582645237 2.0084184416
59 1 4.6023687343 16.7919705972 5.00106696
60 1 2.1251463827 1.1507200288 4.8984854656
61 1 15.9440695812 2.7574722393 14.7534363889
62 1 14.7575563393 6.1987288319 14.3989642358
63 1 0.3922853868 4.0049687558 12.5154549212
64 1 0.190473322 1.337411838 16.3327226852
65 1 15.6500982448 2.7250969565 0.1706298767
66 1 15.4116163678 4.0430007404 15.3635343642
67 1 16.3875476186 4.5221141443 0.9480043318
68 1 16.6248358616 5.7568213298 14.1563407324
69 1 1.076869906 5.8064138043 14.4701304899
70 1 2.5655408374 1.5728402077 15.6599881474
71 1 0.7654017814 2.0548660141 13.8227801195
72 1 3.3043623174 6.1848787163 13.8852239474
73 1 16.4442219917 3.8829451399 16.5267165321
74 1 0.8247840869 3.3772509355 16.1182524727
75 1 15.6006401488 2.4799870308 8.6001416897
76 1 10.7268845264 0.7156436034 8.6587879687
77 1 7.9920339647 15.4642892288 9.9273484812
78 1 11.1253362177 15.4837473438 8.9940165816
79 1 9.5428817403 15.1872747853 9.2887345695
80 1 7.4703992946 14.1845694778 10.3770100787
81 1 10.2284646895 15.5615409922 11.8451958402
82 1 3.4956422153 13.0430011916 14.2072928414
83 1 5.0795608488 8.399075964 14.6856886388
84 1 10.6776790906 14.2099890634 11.3616607903
85 1 13.771320128 13.5080767089 11.4657699604
86 1 12.9949262971 11.4583475008 12.9792945189
87 1 11.6948896049 12.2217160238 11.0458686213
88 1 8.6274062444 13.3571055918 10.1326171359
